Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\findjiraWindow.g.i.cs,44,49,T:System.Windows.Controls.TextBox,,,,,Context
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,33,8,T:System.Windows.RoutedEventArgs,,,,,"private void Click_Search(object sender, RoutedEventArgs args)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,47,12,M:System.Windows.Window.Close,,,,,Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,46,12,T:System.Windows.Controls.TextBox,,,,,CodeContext = Context.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,46,12,P:System.Windows.Controls.TextBox.Text,,,,,CodeContext = Context.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,45,12,T:System.Windows.Controls.TextBox,,,,,JIRA = Jira.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,45,12,P:System.Windows.Controls.TextBox.Text,,,,,JIRA = Jira.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,40,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""You must include the DRCCD code context"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,40,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""You must include the DRCCD code context"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,40,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""You must include the DRCCD code context"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,39,12,T:System.Windows.Controls.TextBox,,,,,"if (string.IsNullOrEmpty(Context.Text)) {                  MessageBox.Show(""You must include the DRCCD code context"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,39,12,P:System.Windows.Controls.TextBox.Text,,,,,"if (string.IsNullOrEmpty(Context.Text)) {                  MessageBox.Show(""You must include the DRCCD code context"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,35,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""You must include the JIRA"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,35,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""You must include the JIRA"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,35,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""You must include the JIRA"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,34,12,T:System.Windows.Controls.TextBox,,,,,"if (string.IsNullOrEmpty(Jira.Text)) {                  MessageBox.Show(""You must include the JIRA"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,34,12,P:System.Windows.Controls.TextBox.Text,,,,,"if (string.IsNullOrEmpty(Jira.Text)) {                  MessageBox.Show(""You must include the JIRA"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,27,8,T:System.Windows.RoutedEventArgs,,,,,"private void Click_Cancel(object sender, RoutedEventArgs args)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,29,12,M:System.Windows.Window.Close,,,,,Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,22,8,M:System.Windows.Window.#ctor,,,,,public findjiraWindow() {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\findjiraWindow.xaml.cs,22,8,M:System.Windows.Window.#ctor,,,,,public findjiraWindow() {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\findjiraWindow.g.i.cs,39,87,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\findjiraWindow.g.i.cs,39,57,T:System.Windows.Window,,,,,Window
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,83,8,T:System.Windows.RoutedEventArgs,,,,,"private void Click_Save(object sender, RoutedEventArgs args)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,107,12,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""CM lab list updated"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,107,12,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""CM lab list updated"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,107,12,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""CM lab list updated"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,71,8,T:System.Windows.RoutedEventArgs,,,,,"private void Click_Inactive(object sender, RoutedEventArgs args)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,76,12,T:System.Windows.Controls.ListView,,,,,var lab = (LabInfo)Labs.SelectedItem;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,76,12,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,var lab = (LabInfo)Labs.SelectedItem;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,73,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""You do not have a lab selected"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,73,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""You do not have a lab selected"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,73,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""You do not have a lab selected"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,72,12,T:System.Windows.Controls.ListView,,,,,"if (Labs.SelectedIndex == -1) {                  MessageBox.Show(""You do not have a lab selected"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,72,12,P:System.Windows.Controls.Primitives.Selector.SelectedIndex,,,,,"if (Labs.SelectedIndex == -1) {                  MessageBox.Show(""You do not have a lab selected"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,59,8,T:System.Windows.RoutedEventArgs,,,,,"private void Click_Active(object sender, RoutedEventArgs args)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,64,12,T:System.Windows.Controls.ListView,,,,,var lab = (LabInfo)Labs.SelectedItem;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,64,12,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,var lab = (LabInfo)Labs.SelectedItem;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,61,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""You do not have a lab selected"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,61,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""You do not have a lab selected"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,61,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""You do not have a lab selected"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,60,12,T:System.Windows.Controls.ListView,,,,,"if (Labs.SelectedIndex == -1) {                  MessageBox.Show(""You do not have a lab selected"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,60,12,P:System.Windows.Controls.Primitives.Selector.SelectedIndex,,,,,"if (Labs.SelectedIndex == -1) {                  MessageBox.Show(""You do not have a lab selected"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,47,8,T:System.Windows.RoutedEventArgs,,,,,"private void Click_Remove(object sender, RoutedEventArgs args)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,53,12,T:System.Windows.Controls.ListView,,,,,Labs.Items.Remove(lab);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,53,12,T:System.Windows.Controls.ItemCollection,,,,,Labs.Items.Remove(lab);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,53,12,P:System.Windows.Controls.ItemsControl.Items,,,,,Labs.Items.Remove(lab);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,53,12,M:System.Windows.Controls.ItemCollection.Remove(System.Object),,,,,Labs.Items.Remove(lab);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,52,12,T:System.Windows.Controls.ListView,,,,,var lab = (LabInfo) Labs.SelectedItem;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,52,12,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,var lab = (LabInfo) Labs.SelectedItem;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,49,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""You do not have a lab selected"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,49,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""You do not have a lab selected"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,49,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""You do not have a lab selected"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,48,12,T:System.Windows.Controls.ListView,,,,,"if (Labs.SelectedIndex == -1) {                  MessageBox.Show(""You do not have a lab selected"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,48,12,P:System.Windows.Controls.Primitives.Selector.SelectedIndex,,,,,"if (Labs.SelectedIndex == -1) {                  MessageBox.Show(""You do not have a lab selected"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,27,8,T:System.Windows.RoutedEventArgs,,,,,"private void Click_Add(object sender, RoutedEventArgs args)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,42,12,T:System.Windows.Controls.ListView,,,,,Labs.Items.Add(lab);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,42,12,T:System.Windows.Controls.ItemCollection,,,,,Labs.Items.Add(lab);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,42,12,P:System.Windows.Controls.ItemsControl.Items,,,,,Labs.Items.Add(lab);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,42,12,M:System.Windows.Controls.ItemCollection.Add(System.Object),,,,,Labs.Items.Add(lab);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,41,12,T:System.Windows.Controls.TextBox,,,,,"var lab = new LabInfo { Version = Version.Text, IP = IP.Text, Active = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,41,12,P:System.Windows.Controls.TextBox.Text,,,,,"var lab = new LabInfo { Version = Version.Text, IP = IP.Text, Active = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,41,12,T:System.Windows.Controls.TextBox,,,,,"var lab = new LabInfo { Version = Version.Text, IP = IP.Text, Active = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,41,12,P:System.Windows.Controls.TextBox.Text,,,,,"var lab = new LabInfo { Version = Version.Text, IP = IP.Text, Active = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,38,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""Lab IP already exists in list"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,38,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""Lab IP already exists in list"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,38,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""Lab IP already exists in list"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,36,12,T:System.Windows.Controls.TextBox,,,,,var check = Globals.CM_LABS.Find(a => a.IP == IP.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,36,12,P:System.Windows.Controls.TextBox.Text,,,,,var check = Globals.CM_LABS.Find(a => a.IP == IP.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,33,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""You did not enter a valid IP"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,33,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""You did not enter a valid IP"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,33,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""You did not enter a valid IP"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,32,12,T:System.Windows.Controls.TextBox,,,,,"if (!Globals.CHECK_IP(IP.Text)) {                  MessageBox.Show(""You did not enter a valid IP"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,32,12,P:System.Windows.Controls.TextBox.Text,,,,,"if (!Globals.CHECK_IP(IP.Text)) {                  MessageBox.Show(""You did not enter a valid IP"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,29,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""You did not enter a version"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,29,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""You did not enter a version"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,29,16,M:System.Windows.MessageBox.Show(System.String),,,,,"MessageBox.Show(""You did not enter a version"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,28,12,T:System.Windows.Controls.TextBox,,,,,"if (string.IsNullOrEmpty(Version.Text)) {                  MessageBox.Show(""You did not enter a version"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,28,12,P:System.Windows.Controls.TextBox.Text,,,,,"if (string.IsNullOrEmpty(Version.Text)) {                  MessageBox.Show(""You did not enter a version"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,23,49,T:System.Windows.Controls.ListView,,,,,Labs.Items.Add(lab);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,23,49,T:System.Windows.Controls.ItemCollection,,,,,Labs.Items.Add(lab);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,23,49,P:System.Windows.Controls.ItemsControl.Items,,,,,Labs.Items.Add(lab);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,23,49,M:System.Windows.Controls.ItemCollection.Add(System.Object),,,,,Labs.Items.Add(lab);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,22,12,T:System.Windows.Controls.ListView,,,,,Labs.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,22,12,T:System.Windows.Controls.ItemCollection,,,,,Labs.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,22,12,P:System.Windows.Controls.ItemsControl.Items,,,,,Labs.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,22,12,M:System.Windows.Controls.ItemCollection.Clear,,,,,Labs.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\WPF\CMLabAdminWindow.xaml.cs,15,8,M:System.Windows.Window.#ctor,,,,,public CMLabAdminWindow() {              InitializeComponent();              LoadLabs();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,139,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Save);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,139,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Save);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,139,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Save);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,131,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Inactive);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,131,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Inactive);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,131,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Inactive);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,123,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Active);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,123,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Active);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,123,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Active);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,115,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Remove);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,115,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Remove);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,115,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Remove);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,110,12,T:System.Windows.Controls.ListView,,,,,this.Labs = ((System.Windows.Controls.ListView)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,104,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Add);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\obj\Debug\WPF\CMLabAdminWindow.g.i.cs,104,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Click_Add);
